"time","tp"
200601151500,0.016965692
200601151600,0.688860891
200601151700,0.337384059
200601151800,0.02941204
200601151900,0.008984112
200601152000,0.106190084
200601152100,0.476827845
200601152200,1.040238305
200601152300,2.020832151
200601160000,1.668497454
200601160100,0.876798993
200601160200,0.420716358
200601160300,0.475777313
200601160400,0.50148624
200601160500,0.657052035
200601160600,0.585138914
200601160700,0.638867961
200601160800,0.271072611
200601160900,0.018272709
200601161000,0.316316262
200601161100,0.591570395
200601161200,0.199969858
200601161300,0.189439277
200601161400,0.05187044
200601161500,0.063199361
200601161600,0.08917004
200601161700,0.006828422
200601161800,0.002021789
200601161900,0.000801099
200601162000,0.011329052
200601162100,0.018262755
200601162200,0.0064658
200601162300,0.086106251
200601170000,0.123328879
200601170100,0.513298903
200601170200,0.757347792
200601170300,0.02405166
200601170400,0.004310671
200601170500,0.013504243
200601170600,0.040340594
200601170700,1.193456119
200601170800,2.063574269
200601170900,1.702604815
200601171000,1.903127064
200601171100,1.561442623
200601171200,1.102141337
200601171300,0.284326146
200601171400,0.143644284
200601171500,0.097200362
200601171600,0.728417886
200601171700,0.004176931
200601171800,0.001106335
200601171900,0.00041961
200601172000,0.000247961
200601172100,0
200601172200,0.005378826
200601172300,0.102444617
200601180000,0.424079248
200601180100,0.13591256
200601180200,0.339064514
200601180300,1.852576039
200601180400,1.86070241
200601180500,1.586467726
200601180600,0.41374017
200601180700,0.399490469
200601180800,0.267665484
200601180900,0.140388962
200601181000,0.270775286
200601181100,0.316019403
200601181200,0.24877477
200601181300,0.290672877
200601181400,0.853409991
200601181500,0.688877422
200601181600,0.182313262
200601181700,0.070947237
200601181800,0.796656706
200601181900,0.052815398
200601182000,0.005264345
200601182100,0.073164862
200601182200,0.251713558
200601182300,0.105702624
200601190000,0.011443692
200601190100,0.093734649
200601190200,0.082548628
200601190300,0.469703227
200601190400,1.930563478
200601190500,1.334948931
200601190600,0.645023072
200601190700,0.589930569
200601190800,1.303283265
200601190900,1.408510841
200601191000,1.136274426
200601191100,1.306239865
200601191200,1.021579141
200601191300,0.525364769
200601191400,0.205409015
200601191500,0.383615959
200601191600,1.374886953
200601191700,1.297496608
200601191800,1.274964423
200601191900,0.584319117
200601192000,0.179620693
200601192100,0.116423995
200601192200,0.150966924
200601192300,0.338974758
200601200000,0.204152428
200601200100,0.159577816
200601200200,0.076016921
200601200300,0.156002236
200601200400,0.139543554
200601200500,0.150358072
200601200600,0.031230957
200601200700,0.06700652
200601200800,0.016813232
200601200900,0.065594126
200601201000,0.156698748
200601201100,0.126782572
200601201200,0.100289726
200601201300,0.124553335
200601201400,1.258732635
200601201500,0.125176273
200601201600,0.109397464
200601201700,0.300289947
200601201800,0.257382868
200601201900,0.168823171
200601202000,0.359555823
200601202100,0.051784904
200601202200,0.02895404
200601202300,0.00406285
200601210000,0.029764946
200601210100,0.039615959
200601210200,0.090133653
200601210300,0.010490563
200601210400,0.023136141
200601210500,0.024204623
200601210600,0.047942245
200601210700,0.024500419
200601210800,0.001230262
200601210900,0.001859692
200601211000,0.02144857
200601211100,0.113324233
200601211200,0.197019777
200601211300,0.148089021
200601211400,0.130540109
200601211500,0.144508085
200601211600,0.033626646
200601211700,0.231840415
200601211800,0.077497622
200601211900,0.009784322
200601212000,0.000810593
200601212100,0.037317674
200601212200,0.126557425
200601212300,1.353702391
200601220000,1.698100939
200601220100,0.752677908
200601220200,0.525023555
200601220300,0.686701038
200601220400,0.238918466
200601220500,0.597803504
200601220600,0.190585852
200601220700,0.762882875
200601220800,0.215090578
200601220900,0.064516607
200601221000,0.290672993
200601221100,0.451098778
200601221200,0.480309478
200601221300,0.396038056
200601221400,0.287638395
200601221500,0.08953119
200601221600,0.121267185
200601221700,0.011920958
200601221800,0.002765637
200601221900,0
200601222000,0.002851549
200601222100,0.002250673
200601222200,0.0000286
200601222300,0
200601230000,0
200601230100,0.0000286
200601230200,0.003061354
200601230300,0.005831835
200601230400,0.00012398
200601230500,0.00253679
200601230600,0.061913059
200601230700,0.083435552
200601230800,0.146350707
200601230900,0.247259159
200601231000,0.460133189
200601231100,0.377099612
200601231200,0.308482093
200601231300,0.487466576
200601231400,0.03208105
200601231500,0.01422903
200601231600,0.27783087
200601231700,1.670448924
200601231800,0.311321113
200601231900,0.005511893
200601232000,0
200601232100,0
200601232200,0
200601232300,0.000295646
200601240000,0.001506791
200601240100,0.002403296
200601240200,0.002107638
200601240300,0.00884066
200601240400,0.024032131
200601240500,0.019359963
200601240600,0.034446486
200601240700,0.061532119
200601240800,0.044841137
200601240900,0.034236327
200601241000,0.13207423
200601241100,0.11264658
200601241200,0.169639476
200601241300,0.186431338
200601241400,0.014943944
200601241500,0.010890959
200601241600,0.009775336
200601241700,0.061484752
200601241800,0.853051897
200601241900,0.112353904
200601242000,0.00324231
200601242100,0.000247961
200601242200,0.00066757
200601242300,0.029011411
200601250000,0.00619902
200601250100,0.075074524
200601250200,0.135869719
200601250300,0.153284287
200601250400,0.075625765
200601250500,0.049706388
200601250600,0.124913407
200601250700,0.019273182
200601250800,0.063722509
200601250900,0.132825924
200601251000,0.060804981
200601251100,0.091886635
200601251200,0.148734543
200601251300,0.095614967
200601251400,0.183280092
200601251500,0.300759799
200601251600,0.017709943
200601251700,0.00206952
200601251800,0.07486395
200601251900,0.047626687
200601252000,0.046530717
200601252100,0.066071843
200601252200,0.126410509
200601252300,0.058305377
200601260000,0.002899218
200601260100,0.027771399
200601260200,0.069684735
200601260300,0.091513764
200601260400,0.00029563
200601260500,0.039357619
200601260600,0.042725362
200601260700,0.087965607
200601260800,0.237674103
200601260900,0.274181599
200601261000,0.360985054
200601261100,0.20974793
200601261200,0.055446864
200601261300,0.185550307
200601261400,0.593213481
200601261500,0.112357331
200601261600,0.016937302
200601261700,0.016937796
200601261800,0.00543605
200601261900,0.0000858
200601262000,0
200601262100,0.000495922
200601262200,0.013485216
200601262300,0.019416781
200601270000,0.052145369
200601270100,0.041703846
200601270200,0.026701775
200601270300,0.011023811
200601270400,0.036858059
200601270500,0.030822681
200601270600,0.040482417
200601270700,0.16533921
200601270800,0.111310328
200601270900,0.071609837
200601271000,0.040664578
200601271100,0.073890777
200601271200,0.073823932
200601271300,0.023088534
200601271400,0.496255932
200601271500,2.127273008
200601271600,0.047589543
200601271700,0.413850066
200601271800,0.170140527
200601271900,0.050725503
200601272000,0.099400284
200601272100,0.020141153
200601272200,0.000171649
200601272300,0.013141922
200601280000,0.064450571
200601280100,0.055597971
200601280200,0.141990022
200601280300,0.054099975
200601280400,1.166640315
200601280500,1.403960283
200601280600,1.248161076
200601280700,0.940617057
200601280800,1.127610216
200601280900,1.423159847
200601281000,1.493937452
200601281100,0.828818651
200601281200,0.194260152
200601281300,0.03341624
200601281400,0.017747399
200601281500,0.037946658
200601281600,0.054368575
200601281700,0.17850718
200601281800,0.152847148
200601281900,0.00768678
200601282000,0.00012398
200601282100,0.00041961
200601282200,0.005474164
200601282300,0.024022782
200601290000,0.041932966
200601290100,0.132304151
200601290200,0.459281961
200601290300,0.836080639
200601290400,1.400301582
200601290500,0.54638437
200601290600,0.32204506
200601290700,0.548648764
200601290800,0.381509541
200601290900,0.390905305
200601291000,0.620311708
200601291100,0.237903325
200601291200,0.158404233
200601291300,0.075625285
200601291400,0.018348306
200601291500,0.390934409
200601291600,0.096132622
200601291700,0.197135028
200601291800,0.002746662
200601291900,0
200601292000,0.07868815
200601292100,0.414699316
200601292200,0.535386265
200601292300,0.373974675
200601300000,0.198102905
200601300100,0.148180174
200601300200,0.277649611
200601300300,0.24139462
200601300400,1.148533658
200601300500,0.724748243
200601300600,0.636179117
200601300700,0.917041209
200601300800,0.8331032
200601300900,0.375804957
200601301000,0.314332312
200601301100,0.15565916
200601301200,0.117167954
200601301300,0.191213214
200601301400,0.208442565
200601301500,0.246973941
200601301600,0.054054319
200601301700,0.028066315
200601301800,0.024338144
200601301900,0.477545429
200601302000,0.797370332
200601302100,0.404395047
200601302200,0.600655796
200601302300,0.404209481
200601310000,0.168322702
200601310100,0.330871437
200601310200,0.846758368
200601310300,0.789055135
200601310400,0.976341544
200601310500,0.876461738
200601310600,0.915165758
200601310700,0.737027265
200601310800,0.707012019
200601310900,0.649892958
200601311000,0.610201037
200601311100,0.528051751
200601311200,0.40178257
200601311300,0.127554638
200601311400,0.099139506
200601311500,0.04535968
200601311600,0.529830693
200601311700,0.310275238
200601311800,0.116376985
200601311900,0.01689927
200601312000,0.027523536
200601312100,0.065126849
200601312200,0.08123539
200601312300,0.061006409
200602010000,0.049809161
200602010100,0.096664655
200602010200,0.231973361
200602010300,0.474962639
200602010400,0.311148237
200602010500,0.548087293
200602010600,0.502095907
200602010700,0.374549185
200602010800,0.154876849
200602010900,0.179191818
200602011000,0.073786025
200602011100,0.041922845
200602011200,0.079488294
200602011300,0.197154703
200602011400,0.07709569
200602011500,0.031013522
200602011600,0.081262246
200602011700,0.025930633
200602011800,0.026979957
200602011900,0.104542254
200602012000,0.028227412
200602012100,0.012969678
200602012200,0.013466131
200602012300,0.067575354
200602020000,0.000934558
200602020100,0.129910535
200602020200,0.116098308
200602020300,0.279346132
200602020400,0.467464677
200602020500,0.417886651
200602020600,0.407937099
200602020700,0.305164955
200602020800,0.096330994
200602020900,0.115679795
200602021000,0.177411712
200602021100,0.276879873
200602021200,0.182445277
200602021300,0.095756528
200602021400,0.062131592
200602021500,0.068217363
200602021600,0.695242546
200602021700,0.159466639
200602021800,0.051647381
200602021900,0.000801035
200602022000,0.0000858
200602022100,0
200602022200,0
200602022300,0.000247961
200602030000,0.030784569
200602030100,0.203409698
200602030200,0.528639997
200602030300,0.593648292
200602030400,0.641913852
200602030500,0.568103045
200602030600,0.790233142
200602030700,0.92430308
200602030800,0.799592235
200602030900,0.847708667
200602031000,0.590316835
200602031100,0.297536724
200602031200,0.260283356
200602031300,0.18571096
200602031400,0.155431102
200602031500,0.141037162
200602031600,0.327939633
200602031700,0.420113211
200602031800,0.027694725
200602031900,0.061589439
200602032000,0.090152629
200602032100,0.189747079
200602032200,0.253335573
200602032300,0.243576942
200602040000,0.25092694
200602040100,0.289118965
200602040200,0.418595504
200602040300,0.309461029
200602040400,0.303264824
200602040500,0.19043393
200602040600,0.240994734
200602040700,0.402444857
200602040800,0.442736666
200602040900,0.393783441
200602041000,0.165940612
200602041100,0.083218671
200602041200,0.060511076
200602041300,0.037738166
200602041400,0.033646225
200602041500,0.112773283
200602041600,0.064376829
200602041700,0.040321924
200602041800,0.02873451
200602041900,0.069398804
200602042000,0.047397676
200602042100,0.043898377
200602042200,0.128014246
200602042300,0.26407151
200602050000,0.355073134
200602050100,0.621778774
200602050200,0.851705321
200602050300,1.004037913
200602050400,1.529092435
200602050500,1.912903273
200602050600,2.846091986
200602050700,3.067046404
200602050800,3.022072837
200602050900,2.618044615
200602051000,2.433758229
200602051100,1.971462741
200602051200,1.685505384
200602051300,1.436338527
200602051400,1.058801543
200602051500,0.919012586
200602051600,0.316240476
200602051700,0.160848722
200602051800,0.029068673
200602051900,0.024681751
200602052000,0.250778743
200602052100,0.121632511
200602052200,0.106555504
200602052300,0.067264351
200602060000,0.126306317
200602060100,0.296220416
200602060200,0.246058451
200602060300,0.169241452
200602060400,0.224439544
200602060500,0.481405179
200602060600,0.828602235
200602060700,0.422607176
200602060800,0.285964808
200602060900,0.227330718
200602061000,0.744624878
200602061100,1.133330283
200602061200,1.51158357
200602061300,1.625602716
200602061400,1.219329191
200602061500,0.498891575
200602061600,0.235233456
200602061700,0.04817931
200602061800,0.034350531
200602061900,0.015887934
200602062000,0.011787044
200602062100,0.02407057
200602062200,0.049686518
200602062300,0.026169117
200602070000,0.013189485
200602070100,0.02170595
200602070200,0.034826946
200602070300,0.137681258
200602070400,0.310844393
200602070500,0.257362961
200602070600,0.216441113
200602070700,0.115516035
200602070800,0.187034719
200602070900,0.213182531
200602071000,0.177057809
200602071100,0.116472314
200602071200,0.07784921
200602071300,0.081511149
200602071400,0.065927081
200602071500,0.039508996
200602071600,0.028285365
200602071700,0.012177981
200602071800,0.008105846
200602071900,0.020418229
200602072000,0.209545484
200602072100,0.096264775
200602072200,0.069789363
200602072300,0.047140231
200602080000,0.107919113
200602080100,0.304554356
200602080200,0.145263271
200602080300,0.364875188
200602080400,0.069313304
200602080500,0.098189041
200602080600,0.092447546
200602080700,0.05905181
200602080800,0.066356413
200602080900,0.036735655
200602081000,0.037593818
200602081100,0.043754291
200602081200,0.026387534
200602081300,0.049877141
200602081400,0.072080002
200602081500,0.018806255
200602081600,0.016469901
200602081700,0.016212536
200602081800,0.073681949
200602081900,0.005293001
200602082000,0.000619889
200602082100,0.000734327
200602082200,0.0000858
200602082300,0
200602090000,0.003643074
200602090100,0.38095843
200602090200,1.251127222
200602090300,1.003794023
200602090400,0.854389975
200602090500,0.853624428
200602090600,0.30214875
200602090700,0.140438322
200602090800,0.082950843
200602090900,0.352851814
200602091000,0.467595411
200602091100,0.463717734
200602091200,0.721298275
200602091300,0.110377725
200602091400,0.094900352
200602091500,0.068301903
200602091600,0.014667559
200602091700,0.004844725
200602091800,0.004826043
200602091900,0
200602092000,0.006837844
200602092100,0.014886733
200602092200,0.012407108
200602092300,0.016822625
200602100000,0.01698469
200602100100,0.006189093
200602100200,0.03266392
200602100300,0.071791372
200602100400,0.128242886
200602100500,0.166482409
200602100600,0.114526832
200602100700,0.128374668
200602100800,0.036906553
200602100900,0.01883474
200602101000,0.008706949
200602101100,0.025425361
200602101200,0.064068074
200602101300,0.027380032
200602101400,0.018215222
200602101500,0.020007654
200602101600,0.012969729
200602101700,0.011453551
200602101800,0.041600288
200602101900,0.005588391
200602102000,0
200602102100,0
200602102200,0.031691277
200602102300,0.061175793
200602110000,0.008401708
200602110100,0.008840507
200602110200,0.399946119
200602110300,0.427108258
200602110400,0.381824095
200602110500,0.254147337
200602110600,0.141868484
200602110700,0.239602174
200602110800,0.450427993
200602110900,0.303432927
200602111000,0.157532049
200602111100,0.067194916
200602111200,0.035141922
200602111300,0.040263476
200602111400,0.029295967
200602111500,0.021362132
200602111600,0.007629402
200602111700,0.039663923
200602111800,0.035545105
200602111900,0.489886268
200602112000,0.811083941
200602112100,0.034578319
200602112200,0.005340453
200602112300,0.006465922
200602120000,0.231805141
200602120100,0.924319844
200602120200,1.360671828
200602120300,1.464603236
200602120400,1.930138678
200602120500,2.155918628
200602120600,1.769722672
200602120700,2.174658701
200602120800,1.399553381
200602120900,0.713388552
200602121000,0.431517605
200602121100,0.257652136
200602121200,0.183962286
200602121300,0.077809527
200602121400,0.055703909
200602121500,0.048694914
200602121600,0.054512086
200602121700,0.030469229
200602121800,0.013370474
200602121900,0.002841973
200602122000,0.000581733
200602122100,0.01110095
200602122200,0.070132817
200602122300,0.23934897
200602130000,0.543835107
200602130100,1.009591273
200602130200,1.846175059
200602130300,1.533927862
200602130400,1.085668569
200602130500,1.452910132
200602130600,1.321108663
200602130700,0.643405132
200602130800,0.198002905
200602130900,0.181239098
200602131000,0.181448064
200602131100,0.187637866
200602131200,0.155659858
200602131300,0.165024423
200602131400,0.255524646
200602131500,1.217757817
200602131600,0.035076133
200602131700,0.030965952
200602131800,0.034236684
200602131900,0.033110948
200602132000,0.025034227
200602132100,0.087700391
200602132200,0.227218843
200602132300,0.379520236
200602140000,0.572140794
200602140100,0.652711606
200602140200,0.479543116
200602140300,0.337628764
200602140400,0.08159189
200602140500,0.115158553
200602140600,0.165148871
200602140700,0.086208223
200602140800,0.072362789
200602140900,0.048655449
200602141000,0.064791435
200602141100,0.092582268
200602141200,0.090732428
200602141300,0.305922003
200602141400,0.131968176
200602141500,0.067652494
200602141600,0.020846666
200602141700,0.007075917
200602141800,0.003738205
200602141900,0.00598891
200602142000,0.021228632
200602142100,0.059585764
200602142200,0.174752669
200602142300,0.153208617
200602150000,0.350068905
200602150100,0.181543292
200602150200,0.138044474
200602150300,0.172149623
200602150400,0.672805938
200602150500,0.699226977
200602150600,0.364360632
200602150700,0.30313665
200602150800,0.416806899
200602150900,0.57447399
200602151000,0.714885537
200602151100,1.113953884
200602151200,1.187439193
200602151300,0.694778515
200602151400,0.334558194
200602151500,0.187336351
200602151600,0.054999451
200602151700,0.026044981
200602151800,0.0000572
200602151900,0
200602152000,0
200602152100,0
200602152200,0
200602152300,0.001258996
200602160000,0.047502996
200602160100,0.057573823
200602160200,0.111810339
200602160300,0.520228525
200602160400,0.138624921
200602160500,0.175316236
200602160600,0.160875148
200602160700,0.138943084
200602160800,0.189610873
200602160900,0.353423413
200602161000,0.302306493
200602161100,0.426942948
200602161200,0.307201059
200602161300,0.217498629
200602161400,0.089131659
200602161500,0.072366107
200602161600,0.411126181
200602161700,0.754627516
200602161800,0.262203859
200602161900,0.599970459
200602162000,0.473927124
200602162100,0.40182902
200602162200,0.390583649
200602162300,0.372877112
200602170000,0.490102917
200602170100,0.531433965
200602170200,0.852879835
200602170300,1.040728297
200602170400,1.399850589
200602170500,1.741834218
200602170600,1.982413232
200602170700,2.084253356
200602170800,1.887713559
200602170900,1.64172193
200602171000,1.415318344
200602171100,1.190233976
200602171200,1.289904118
200602171300,1.243412727
200602171400,0.931538991
200602171500,0.500567839
200602171600,0.651837792
200602171700,0.513420324
200602171800,0.401593163
200602171900,0.233916217
200602172000,0.126208062
200602172100,0.127925538
200602172200,0.101815727
200602172300,0.087701541
200602180000,0.021152919
200602180100,0.002479608
200602180200,0.001239804
200602180300,0.000209805
200602180400,0.000267032
200602180500,0.00041961
200602180600,0.001659414
200602180700,0.003290185
200602180800,0.010700365
200602180900,0.007991715
200602181000,0.003480877
200602181100,0.02518668
200602181200,0.031194992
200602181300,0.037889913
200602181400,0.056553312
200602181500,0.084934902
200602181600,0.030775154
200602181700,0.008487928
200602181800,0.028897077
200602181900,0.817187945
200602182000,0.463849748
200602182100,0.306322356
200602182200,0.495444867
200602182300,0.23910054
200602190000,0.187178841
200602190100,0.082026825
200602190200,0.099116536
200602190300,0.056753379
200602190400,0.254729181
200602190500,0.558592961
200602190600,0.068913512
200602190700,0.16675028
200602190800,0.028601178
200602190900,0.140658463
200602191000,0.083446052
200602191100,0.228050631
200602191200,0.340941595
200602191300,0.099813646
200602191400,0.160858384
200602191500,0.064761734
200602191600,0.762377633
200602191700,0.2708307
200602191800,0.217839843
200602191900,0.087225286
200602192000,0.386130647
200602192100,0.695135561
200602192200,0.146652223
200602192300,0.255427673
200602200000,0.867338735
200602200100,0.169640291
200602200200,0.086214503
200602200300,0.153868226
200602200400,0.522446353
200602200500,0.339879072
200602200600,0.229654484
200602200700,0.083761464
200602200800,0.012903329
200602200900,0.001459138
200602201000,0.028743445
200602201100,0.123080565
200602201200,0.034332486
200602201300,0.020732994
200602201400,0.037908881
200602201500,0.348013127
200602201600,0.932488125
200602201700,0.159778399
200602201800,0.021533713
200602201900,0.006904413
200602202000,0.000638928
200602202100,0
200602202200,0.012940698
200602202300,0.011672353
200602210000,0.001516304
200602210100,0.111453825
200602210200,0.373768969
200602210300,0.195430708
200602210400,0.002679664
200602210500,0.108414097
200602210600,1.487402129
200602210700,1.172257587
200602210800,0.420539174
200602210900,0.342601445
200602211000,0.689451001
200602211100,0.350264832
200602211200,0.153311412
200602211300,0.05989011
200602211400,0.096245079
200602211500,0.066958171
200602211600,0.236953492
200602211700,0.415867777
200602211800,1.343053533
200602211900,0.888089067
200602212000,0.103614177
200602212100,0.15749142
200602212200,0.12427452
200602212300,0.182733056
200602220000,0.197161338
200602220100,0.183389988
200602220200,0.169467647
200602220300,0.810498837
200602220400,1.157359453
200602220500,1.767306007
200602220600,1.220988459
200602220700,0.735710375
200602220800,0.518267741
200602220900,0.55619562
200602221000,0.445664395
200602221100,0.390180969
200602221200,0.290791853
200602221300,0.183066935
200602221400,0.114068804
200602221500,0.068683898
200602221600,0.044252149
200602221700,0.069410518
200602221800,0.046406116
200602221900,0.343838823
200602222000,0.039005536
200602222100,0
200602222200,0
200602222300,0.131543144
200602230000,0.044384433
200602230100,0.185892452
200602230200,0.07853128
200602230300,0.14496129
200602230400,0.198013033
200602230500,0.677887467
200602230600,0.311847078
200602230700,0.160486903
200602230800,0.158463488
200602230900,0.310055446
200602231000,0.096128955
200602231100,0.054054522
200602231200,0.116825802
200602231300,0.289033516
200602231400,0.15014899
200602231500,0.036621248
200602231600,0.120119294
200602231700,0.061167484
200602231800,0.034559656
200602231900,0.000591259
200602232000,0
200602232100,0
200602232200,0
200602232300,0
200602240000,0
200602240100,0
200602240200,0
200602240300,0
200602240400,0
200602240500,0
200602240600,0
200602240700,0
200602240800,0
200602240900,0.001735725
200602241000,0.0638399
200602241100,0.042933934
200602241200,0.01358024
200602241300,0.017280581
200602241400,0.020104169
200602241500,0.058655482
200602241600,0.095357616
200602241700,0.536594773
200602241800,0.064544773
200602241900,0.013045341
200602242000,0.00111572
200602242100,0
200602242200,0
200602242300,0
200602250000,0.000629415
200602250100,0.005779203
200602250200,0.008382704
200602250300,0.009984884
200602250400,0.006780488
200602250500,0.007600711
200602250600,0.004987697
200602250700,0.001506791
200602250800,0.001344655
200602250900,0.001888245
200602251000,0.002555832
200602251100,0.003404584
200602251200,0.000171649
200602251300,0.000200295
200602251400,0.00048643
200602251500,0.000772566
200602251600,0.015077974
200602251700,0.00520757
200602251800,0.000915633
200602251900,0.000600772
200602252000,0.000171649
200602252100,0.018977109
200602252200,0.084878411
200602252300,0.01668917
200602260000,0.233800733
200602260100,0.149942702
200602260200,0.208631973
200602260300,0.290875672
200602260400,0.695887837
200602260500,0.81452576
200602260600,0.504196039
200602260700,0.422731857
200602260800,0.45195187
200602260900,0.480660237
200602261000,0.423372025
200602261100,0.345616485
200602261200,0.267436379
200602261300,2.403553575
200602261400,0.201068702
200602261500,0.06320946
200602261600,0.06077774
200602261700,1.08114467
200602261800,0.303269131
200602261900,0.103340055
200602262000,0.428184634
200602262100,0.106565763
200602262200,0.004444147
200602262300,0.038481478
200602270000,0.009193383
200602270100,0.079546029
200602270200,0.068942172
200602270300,0.089903304
200602270400,0.291621312
200602270500,0.139751239
200602270600,0.124322483
200602270700,0.435192953
200602270800,0.616076752
200602270900,0.404206105
200602271000,0.244044582
200602271100,0.15063351
200602271200,0.135079259
200602271300,0.023183959
200602271400,0.169279403
200602271500,0.085231179
200602271600,0.228788937
200602271700,1.266799984
200602271800,0.589987962
200602271900,0.237984583
200602272000,0.425368431
200602272100,0.908308197
200602272200,0.977151445
200602272300,0.381658785
200602280000,0.495301443
200602280100,0.483009033
200602280200,0.504712109
200602280300,0.325603527
200602280400,0.429480453
200602280500,0.433961512
200602280600,0.654985779
200602280700,0.607750262
200602280800,0.444315257
200602280900,0.382229919
200602281000,0.684258877
200602281100,1.146429917
200602281200,1.172953402
200602281300,0.919440412
200602281400,0.538625172
200602281500,0.25664235
200602281600,0.798491179
200602281700,0.771671184
200602281800,0.65350614
200602281900,0.558714382
200602282000,0.317645492
200602282100,0.204304233
200602282200,0.163499732
200602282300,0.110489636
200603010000,0.059850427
200603010100,0.023573681
200603010200,0.020341191
200603010300,0.004539237
200603010400,0.232092803
200603010500,0.150611741
200603010600,0.212934799
200603010700,0.39444142
200603010800,0.283509376
200603010900,0.295407255
200603011000,0.237441156
200603011100,0.150849344
200603011200,0.097347176
200603011300,0.075946678
200603011400,0.014533405
200603011500,0.025346926
200603011600,0.005054561
200603011700,0.001859881
200603011800,0.000515028
200603011900,0.000343363
200603012000,0.000257522
200603012100,0.000114454
200603012200,0
200603012300,0.001239716
200603020000,0.003480715
200603020100,0.000257474
200603020200,0
200603020300,0
200603020400,0.015249505
200603020500,0.070458671
200603020600,0.215438078
200603020700,0.255512656
200603020800,0.117280724
200603020900,0.034589924
200603021000,0.050983799
200603021100,0.037040401
200603021200,0.049514827
200603021300,0.077818775
200603021400,0.062344632
200603021500,1.31517835
200603021600,0.313895987
200603021700,0.067697758
200603021800,0.005894231
200603021900,0.06558661
200603022000,0.095655676
200603022100,0.140963355
200603022200,0.201206538
200603022300,0.183090335
200603030000,0.021248256
200603030100,0.009546486
200603030200,0.025024907
200603030300,0.02009423
200603030400,0.000686642
200603030500,0.001048996
200603030600,0.002784589
200603030700,0.043135013
200603030800,0.052299634
200603030900,0.134441187
200603031000,0.079937636
200603031100,0.016593913
200603031200,0.024223045
200603031300,0.081537415
200603031400,0.018424646
200603031500,0.193726504
200603031600,0.032730393
200603031700,0.002956559
200603031800,0.0000858
200603031900,0.000228908
200603032000,0.018768624
200603032100,0.102843456
200603032200,0.101203594
200603032300,0.081578022
200603040000,0.073871845
200603040100,0.228898483
200603040200,0.199591741
200603040300,0.140342279
200603040400,0.521670212
200603040500,0.512600178
200603040600,1.881145174
200603040700,4.036543891
200603040800,6.035221741
200603040900,5.537115037
200603041000,4.330150783
200603041100,2.919061109
200603041200,2.330606803
200603041300,1.571047585
200603041400,0.749730156
200603041500,0.211867504
200603041600,0.029890041
200603041700,0.007610958
200603041800,0.007353209
200603041900,0.012188138
200603042000,0.248777331
200603042100,0.651666545
200603042200,0.775259337
200603042300,0.407957705
200603050000,0.155808288
200603050100,0.073813382
200603050200,0.04228449
200603050300,0.025777335
200603050400,0.013008197
200603050500,0.01141549
200603050600,0.000429155
200603050700,0.00411044
200603050800,0.017005295
200603050900,0.084668492
200603051000,0.090905494
200603051100,0.065498723
200603051200,0.033760429
200603051300,0.039148472
200603051400,0.021867803
200603051500,0.021638756
200603051600,0.080166501
200603051700,0.039557781
200603051800,0.537707005
200603051900,0.258044223
200603052000,0.041007341
200603052100,0.021179891
200603052200,0.009955671
200603052300,0.000581733
200603060000,0.114805851
200603060100,0.21307962
200603060200,0.240328838
200603060300,0.252390048
200603060400,0.099272103
200603060500,0.054978947
200603060600,0.026454662
200603060700,0.00743841
200603060800,0.023021654
200603060900,0.05398762
200603061000,0.040597901
200603061100,0.047922302
200603061200,0.084133266
200603061300,0.029163377
200603061400,0.032291377
200603061500,0.012759971
200603061600,0.034714001
200603061700,0.017394857
200603061800,0.035331235
200603061900,0.001363681
200603062000,0.000724753
200603062100,0.026281508
200603062200,0.066930246
200603062300,0.00875476
200603070000,0.001335141
200603070100,0.039176768
200603070200,0.0406736
200603070300,0.15254016
200603070400,0.193251995
200603070500,0.764297671
200603070600,0.60593884
200603070700,0.312649645
200603070800,0.227395096
200603070900,0.130081316
200603071000,0.153066823
200603071100,0.192929059
200603071200,0.073032512
200603071300,0.008773946
200603071400,0.006160702
200603071500,0.02111389
200603071600,0.007610417
200603071700,0.017319435
200603071800,1.240346814
200603071900,0.089271285
200603072000,0.004615652
200603072100,0.006246556
200603072200,0.000667558
200603072300,0.025892332
200603080000,0.039147613
200603080100,0.035437697
200603080200,0.191487954
200603080300,0.41870377
200603080400,0.316372141
200603080500,0.470831059
200603080600,0.412792433
200603080700,0.470157131
200603080800,0.307410839
200603080900,0.214488828
200603081000,0.30295446
200603081100,0.312145334
200603081200,0.190292601
200603081300,0.076370066
200603081400,0.29532297
200603081500,0.427237363
200603081600,0.119695309
200603081700,0.06509816
200603081800,0.040340681
200603081900,0.042515436
200603082000,0.378868543
200603082100,0.270892284
200603082200,0.577585073
200603082300,0.380970887
200603090000,0.165991718
200603090100,0.122773345
200603090200,0.089977562
200603090300,0.205478282
200603090400,0.226796023
200603090500,0.479918555
200603090600,0.574355246
200603090700,0.474831555
200603090800,0.407422194
200603090900,0.438122428
200603091000,0.480043702
200603091100,0.56561653
200603091200,0.63308503
200603091300,0.481754891
200603091400,0.278679421
200603091500,0.199010945
200603091600,0.076905126
200603091700,0.017719285
200603091800,0.002670366
200603091900,0.022785287
200603092000,0.018110732
200603092100,0.125115272
200603092200,0.223610667
200603092300,0.021028958
200603100000,0.057897108
200603100100,0.039959654
200603100200,0.017090046
200603100300,0.011158147
200603100400,0.757452683
200603100500,1.059170696
