time,ssrd,d2m,t2m
202109171000,570.2891667,24.20156,28.8981
202109171030,669.0979167,24.27957,29.1111
202109171100,767.9066667,24.35757,29.32412
202109171130,757.9704167,24.3998,29.32546
202109171200,748.0341667,24.44204,29.3268
202109171230,792.8308333,24.50076,29.29458
202109171300,837.6275,24.55947,29.26235
202109171330,711.8645833,24.5773,29.03677
202109171400,586.1016667,24.59512,28.81118
202109171430,469.7954167,24.4319,28.37307
202109171500,353.4891667,24.2687,27.93496
202109171530,287.5287778,24.22073,27.79592
202109171600,221.5683889,24.17275,27.6569
202109171630,175.0781667,24.1746,27.59536
202109171700,128.5879167,24.17642,27.53384
202109171730,89.614375,24.1055,27.3058
202109171800,50.64083333,24.03457,27.07778
202109171830,26.79098889,23.90774,26.7814
202109171900,2.941148056,23.7809,26.485
202109171930,1.470574,23.80105,26.48196
202109172000,0,23.8212,26.4789
202109172030,0,23.84475,26.39187
202109172100,0,23.8683,26.30483
202109172130,0,23.85476,26.36587
202109172200,0,23.8412,26.4269
202109172230,0,23.92214,26.3605
202109172300,0,24.00308,26.2941
202109172330,0,23.99526,26.18264
202109180000,0,23.98745,26.0712
202109180030,0,24.022,26.13894
202109180100,0,24.05654,26.2067
202109180130,0,24.03542,26.23342
202109180200,0,24.0143,26.26016
202109180230,0,23.99404,26.24526
202109180300,0,23.97378,26.23037
202109180330,0,23.9413,26.10928
202109180400,0,23.90884,25.98818
202109180430,0,23.6592,25.85623
202109180500,0,23.40957,25.72427
202109180530,0,23.49465,25.845
202109180600,0,23.57974,25.96572
202109180630,16.36749167,23.7267,26.04238
202109180700,32.73498333,23.87368,26.11904
202109180730,114.7707111,23.99075,26.48696
202109180800,196.8064444,24.1078,26.85488
202109180830,273.1190556,24.15994,27.22024
202109180900,349.4316667,24.21206,27.5856
202109180930,422.6725,24.22988,27.90627
202109181000,495.9133333,24.2477,28.22695
202109181030,582.3316667,24.17532,28.5453
202109181100,668.75,24.10293,28.86367
202109181130,731.9919444,24.1354,29.06558
202109181200,795.2338889,24.16787,29.26748
202109181230,794.3575,24.18423,29.3384
202109181300,793.4811111,24.2006,29.40933
202109181330,754.3476389,24.13357,29.43203
202109181400,715.2141667,24.06655,29.45474
202109181430,660.3656944,24.05837,28.99197
202109181500,605.5172222,24.0502,28.5292
202109181530,450.8813889,24.16702,28.7327
202109181600,296.2455556,24.28384,28.93618
202109181630,232.5640278,23.89456,28.70034
202109181700,168.8825167,23.50527,28.4645
202109181730,114.1888889,23.5287,28.3704
202109181800,59.49526111,23.55215,28.27627
202109181830,31.01948333,23.68386,28.09255
202109181900,2.543704444,23.81558,27.90884
202109181930,1.271852222,23.89834,27.76907
202109182000,0,23.9811,27.6293
202109182030,0,24.01772,27.5662
202109182100,0,24.05435,27.50308
202109182130,0,24.0452,27.43765
202109182200,0,24.03604,27.37222
202109182230,0,24.10525,27.3157
202109182300,0,24.17446,27.25918
202109182330,0,24.19644,27.15933
202109190000,0,24.2184,27.05947
202109190030,0,24.24844,26.97097
202109190100,0,24.27847,26.88247
202109190130,0,24.27615,26.82278
202109190200,0,24.27383,26.7631
202109190230,0,24.26467,26.77688
202109190300,0,24.25552,26.79067
202109190330,0,24.28042,26.76345
202109190400,0,24.30532,26.73623
202109190430,0,24.37148,26.88455
202109190500,0,24.43765,27.03286
202109190530,0,24.42178,26.9413
202109190600,0,24.4059,26.84976
202109190630,16.42397556,24.47537,26.88625
202109190700,32.84795139,24.54482,26.92275
202109190730,114.3456611,24.459,27.35098
202109190800,195.8433611,24.3732,27.7792
202109190830,279.9637667,24.1282,28.1105
202109190900,364.0841667,23.8832,28.4418
202109190930,427.1898611,23.89016,28.6973
202109191000,490.2955556,23.89712,28.95278
202109191030,566.1323611,24.0265,28.95913
202109191100,641.9691667,24.1559,28.96548
202109191130,687.3113889,24.0015,28.89224
202109191200,732.6536111,23.84707,28.819
202109191230,676.6986111,23.79897,28.4086
202109191300,620.7436111,23.75088,27.9982
202109191330,600.3008333,23.76382,28.02957
202109191400,579.8580556,23.77676,28.06094
202109191430,519.2886111,23.93618,28.2422
202109191500,458.7191667,24.0956,28.4235
202109191530,383.5302778,24.14358,28.49893
202109191600,308.3413889,24.19155,28.57437
202109191630,237.4327611,24.04482,28.68386
202109191700,166.5241389,23.8981,28.79336
202109191730,115.46075,24.00454,28.381
202109191800,64.39736111,24.111,27.96865
202109191830,33.14591389,24.1592,27.7399
202109191900,1.894465,24.20742,27.51113
202109191930,0.9472325,24.16958,27.35586
202109192000,0,24.13174,27.2006
202109192030,0,24.16824,27.1923
202109192100,0,24.20474,27.18398
202109192130,0,24.2598,27.0933
202109192200,0,24.31484,27.0026
202109192230,0,24.31777,26.96194
202109192300,0,24.3207,26.9213
202109192330,0,24.40078,26.88784
202109200000,0,24.48086,26.8544
202109200030,0,24.5027,26.8174
202109200100,0,24.52456,26.78042
202109200130,0,24.563,26.7593
202109200200,0,24.60146,26.73818
202109200230,0,24.55972,26.69058
202109200300,0,24.51797,26.64297
202109200330,0,24.58706,26.6381
202109200400,0,24.65615,26.6332
202109200430,0,24.49185,26.70864
202109200500,0,24.32754,26.78408
202109200530,0,24.3179,26.64736
202109200600,0,24.30825,26.51064
202109200630,15.70834167,24.0928,26.2593
202109200700,31.41668333,23.87734,26.00796
202109200730,90.83078889,23.996,26.52957
202109200800,150.2448889,24.11465,27.05117
202109200830,192.5452944,24.2233,27.29873
202109200900,234.8456944,24.33193,27.5463
202109200930,335.3061667,24.37222,27.73196
202109201000,435.7666667,24.4125,27.91763
202109201030,502.6418056,24.34646,28.04678
202109201100,569.5169444,24.28042,28.17593
202109201130,567.8616667,24.2847,28.27407
202109201200,566.2063889,24.28896,28.37222
202109201230,557.1088889,24.2848,28.48293
202109201300,548.0113889,24.28066,28.59365
202109201330,548.5009722,24.22317,28.73916
202109201400,548.9905556,24.16567,28.88467
202109201430,473.6744444,24.0978,28.79202
202109201500,398.3583333,24.02993,28.69937
202109201530,312.0463333,23.83132,28.45022
202109201600,225.7343222,23.6327,28.20107
202109201630,162.599,23.96926,28.03774
202109201700,99.46368056,24.3058,27.8744
202109201730,71.72072222,24.31082,27.83865
202109201800,43.97776111,24.31582,27.80288
202109201830,22.75482222,24.34097,27.736
202109201900,1.531884722,24.3661,27.6691
202109201930,0.765942389,24.397,27.52773
202109202000,0,24.42788,27.38638
202109202030,0,24.38174,27.1028
202109202100,0,24.3356,26.81924
202109202130,0,24.26956,26.75735
202109202200,0,24.20352,26.69546
202109202230,0,24.27175,26.79653
202109202300,0,24.34,26.8976
202109202330,0,24.3506,26.94473
202109210000,0,24.36123,26.99185
202109210030,0,24.4241,27.09768
202109210100,0,24.48696,27.20352
202109210130,0,24.49636,27.0911
202109210200,0,24.50576,26.97866
202109210230,0,24.4446,26.81155
202109210300,0,24.38345,26.64443
202109210330,0,24.53042,26.76858
202109210400,0,24.6774,26.89272
202109210430,0,24.61233,26.6382
202109210500,0,24.54727,26.3837
202109210530,0,24.55337,26.49172
202109210600,0,24.55947,26.59976
202109210630,11.42043389,24.57974,26.82913
202109210700,22.84086806,24.6,27.0585
202109210730,86.45265556,24.5298,27.3074
202109210800,150.0644444,24.45962,27.5563
202109210830,218.0419611,24.37356,27.74124
202109210900,286.0194722,24.2875,27.92617
202109210930,371.2598611,24.1952,28.02114
202109211000,456.5002778,24.10293,28.1161
202109211030,554.6973611,24.1786,27.9927
202109211100,652.8944444,24.2543,27.8693
202109211130,649.0905556,24.29507,27.58547
202109211200,645.2866667,24.33584,27.30166
202109211230,605.1755556,24.47256,27.4573
202109211300,565.0644444,24.60928,27.61294
202109211330,451.0029167,24.62856,27.59536
202109211400,336.9413889,24.64785,27.57778
202109211430,275.2672222,24.57534,27.48867
202109211500,213.5930556,24.50283,27.39956
202109211530,173.9955722,24.41995,27.29983
202109211600,134.3980889,24.33706,27.2001
202109211630,106.9360333,24.40627,27.38357
202109211700,79.47397222,24.4755,27.56704
202109211730,55.38089444,24.39822,27.2682
202109211800,31.2878125,24.32095,26.9694
202109211830,16.09977972,24.3257,26.8765
202109211900,0.911746361,24.33047,26.7836
202109211930,0.455873167,24.3705,26.73928
202109212000,0,24.41055,26.69497
202109212030,0,24.43862,26.71682
202109212100,0,24.4667,26.73867
202109212130,0,24.42166,26.76797
202109212200,0,24.3766,26.79727
202109212230,0,24.41372,26.80776
202109212300,0,24.45083,26.81826
202109212330,0,24.45022,26.80837
202109220000,0,24.4496,26.7985
202109220030,0,24.5026,26.79812
202109220100,0,24.55557,26.79775
202109220130,0,24.6006,26.82583
202109220200,0,24.64565,26.8539
202109220230,0,24.66897,26.87234
202109220300,0,24.6923,26.89077
202109220330,0,24.70913,26.87063
202109220400,0,24.72598,26.8505
202109220430,0,24.29653,26.574
202109220500,0,23.8671,26.2975
202109220530,0,24.0552,26.39846
202109220600,0,24.2433,26.4994
202109220630,14.44370667,24.2183,26.37234
202109220700,28.88741389,24.19326,26.24526
202109220730,100.8006389,24.15823,26.51284
202109220800,172.7138722,24.1232,26.78042
202109220830,255.7820833,24.22915,27.09365
202109220900,338.8502778,24.3351,27.4069
202109220930,421.3731944,24.41567,27.6708
202109221000,503.8961111,24.49624,27.93472
202109221030,532.4890278,24.46072,27.95986
202109221100,561.0819444,24.4252,27.985
202109221130,592.0690278,24.44058,27.95803
202109221200,623.0561111,24.45596,27.93105
202109221230,654.5758333,24.60195,27.886
202109221300,686.0955556,24.74795,27.84097
202109221330,611.2255556,24.40737,27.73782
202109221400,536.3555556,24.0668,27.63467
202109221430,452.0609722,24.0524,27.46902
202109221500,367.7663889,24.038,27.30337
202109221530,286.8619611,24.02078,27.22585
202109221600,205.9575278,24.00356,27.14834
202109221630,154.3772917,23.88394,26.41787
202109221700,102.7970667,23.7643,25.6874
202109221730,65.70145,23.64663,25.81545
202109221800,28.60583333,23.52896,25.9435
202109221830,14.97733722,23.5972,25.8976
202109221900,1.34884,23.66543,25.8517
202109221930,0.67442,23.63662,25.9756
202109222000,0,23.6078,26.0995
202109222030,0,23.72573,26.10598
202109222100,0,23.84365,26.11245
202109222130,0,23.95046,26.09304
202109222200,0,24.05728,26.07363
202109222230,0,24.05447,26.027
202109222300,0,24.05166,25.98037
202109222330,0,24.14724,26.0524
202109230000,0,24.24282,26.1244
202109230030,0,24.28994,26.09524
202109230100,0,24.33706,26.06606
202109230130,0,24.16677,25.86868
202109230200,0,23.99648,25.6713
202109230230,0,23.93252,25.6558
202109230300,0,23.86855,25.64028
202109230330,0,23.83914,25.51907
202109230400,0,23.80972,25.39785
202109230430,0,23.43105,25.6182
202109230500,0,23.0524,25.83853
202109230530,0,23.15774,25.79153
202109230600,0,23.2631,25.74453
202109230630,14.423585,23.5297,25.84854
202109230700,28.84716944,23.7963,25.95254
202109230730,99.56455,23.75527,26.21914
202109230800,170.2819278,23.71426,26.48574
202109230830,258.3163889,23.7222,26.8373
202109230900,346.3508333,23.73013,27.18887
202109230930,417.8848611,23.78774,27.46426
202109231000,489.4188889,23.84536,27.73965
202109231030,579.2801389,23.92947,27.98757
202109231100,669.1413889,24.01357,28.2355
202109231130,745.0708333,23.99478,28.37148
202109231200,821.0002778,23.97598,28.50747
202109231230,800.5793056,23.7931,28.6603
202109231300,780.1583333,23.61025,28.81313
202109231330,705.7423611,23.71584,28.7432
202109231400,631.3263889,23.82144,28.67324
202109231430,557.7191667,23.8456,28.53018
202109231500,484.1119444,23.86978,28.3871
202109231530,424.6583333,24.0048,28.44412
202109231600,365.2047222,24.1398,28.50112
202109231630,295.31775,24.16128,28.2494
202109231700,225.4307778,24.18276,27.9977
202109231730,150.7485833,24.02517,27.60818
202109231800,76.06637222,23.86758,27.21865
202109231830,38.69343889,23.83425,27.10378
202109231900,1.320500278,23.80093,26.98892
202109231930,0.660250111,23.85586,26.96633
202109232000,0,23.9108,26.94375
202109232030,0,24.04946,26.8528
202109232100,0,24.18813,26.76187
202109232130,0,24.24722,26.65847
202109232200,0,24.3063,26.55508
202109232230,0,24.09512,26.55923
202109232300,0,23.88394,26.56338
202109232330,0,23.96475,26.51028
202109240000,0,24.04556,26.45718
202109240030,0,23.9827,26.28103
202109240100,0,23.91982,26.10488
202109240130,0,23.8212,25.8992
202109240200,0,23.72256,25.6935
202109240230,0,23.72988,25.7172
202109240300,0,23.7372,25.74087
202109240330,0,23.6548,25.83755
202109240400,0,23.5724,25.93423
202109240430,0,23.67544,26.00247
202109240500,0,23.77847,26.0707
202109240530,0,23.86233,26.11172
202109240600,0,23.9462,26.15273
202109240630,15.93901944,24.03298,26.30337
202109240700,31.87803889,24.11978,26.454
202109240730,112.4006,24.11562,26.83425
202109240800,192.9231667,24.11147,27.2145
202109240830,272.5289444,24.10183,27.44558
202109240900,352.1347222,24.0922,27.67666
202109240930,469.0895833,24.2355,27.92178
202109241000,586.0444444,24.3788,28.1669
202109241030,648.7536111,24.38296,28.35146
202109241100,711.4627778,24.3871,28.53604
202109241130,737.3916667,24.4042,28.65383
202109241200,763.3205556,24.4213,28.77163
202109241230,793.5870833,24.22878,28.71682
202109241300,823.8536111,24.03628,28.662
202109241330,655.9758333,24.04666,28.45962
202109241400,488.0980556,24.05703,28.25723
202109241430,442.3504167,24.0342,28.22427
202109241500,396.6027778,24.01138,28.1913
202109241530,335.1207778,24.00027,27.9844
202109241600,273.6387222,23.98916,27.7775
202109241630,229.9691667,23.95974,28.10208
202109241700,186.2996111,23.93032,28.42666
202109241730,121.2863972,23.82913,27.9661
202109241800,56.27317778,23.72793,27.50552
202109241830,28.69690972,23.66946,27.07742
202109241900,1.120640194,23.611,26.64932
202109241930,0.560320083,23.52554,26.50637
202109242000,0,23.4401,26.36343
202109242030,0,23.41165,26.34683
202109242100,0,23.3832,26.33022
202109242130,0,23.27188,26.3234
202109242200,0,23.16055,26.31655
202109242230,0,23.27053,26.22903
202109242300,0,23.38052,26.1415
202109242330,0,23.38088,26.0342
202109250000,0,23.38125,25.9269
202109250030,0,23.33706,26.08816
202109250100,0,23.29287,26.2494
202109250130,0,23.2991,26.25125
202109250200,0,23.30532,26.25308
202109250230,0,23.3738,26.30032
202109250300,0,23.4423,26.34756
202109250330,0,23.3306,26.13748
202109250400,0,23.2189,25.9274
202109250430,0,23.6763,25.97683
202109250500,0,24.1337,26.02627
202109250530,0,24.2145,26.0546
202109250600,0,24.2953,26.0829
202109250630,16.31168389,24.2234,26.06448
202109250700,32.62336806,24.1515,26.04604
202109250730,108.5634028,24.1266,26.3301
202109250800,184.5034444,24.1017,26.61416
202109250830,248.2245,24.14602,26.92715
202109250900,311.9455556,24.19033,27.24014
202109250930,413.7076389,24.19778,27.46963
202109251000,515.4697222,24.20522,27.69912
202109251030,585.1490278,24.31228,27.81423
202109251100,654.8283333,24.41934,27.92935
202109251130,685.43625,24.47036,28.15884
202109251200,716.0441667,24.5214,28.38833
202109251230,749.0793056,24.11416,28.54238
202109251300,782.1144444,23.70693,28.69644
202109251330,734.1191667,23.66177,28.813
202109251400,686.1238889,23.6166,28.9296
202109251430,644.2598611,23.7997,28.72927
202109251500,602.3958333,23.9828,28.52896
202109251530,479.0101389,23.9142,28.5165
202109251600,355.6244444,23.8456,28.50405
202109251630,250.436,23.80837,27.42568
202109251700,145.2475556,23.77114,26.3473
202109251730,94.00304722,23.58926,26.30435
202109251800,42.75854167,23.40737,26.26138
202109251830,21.75754444,23.46023,26.3013
202109251900,0.756546417,23.5131,26.3412
202109251930,0.378273222,23.65115,26.48635
202109252000,0,23.7892,26.6315
202109252030,0,23.81692,26.71646
202109252100,0,23.84463,26.80142
202109252130,0,23.78567,26.8367
202109252200,0,23.7267,26.87197
202109252230,0,23.78103,26.87185
202109252300,0,23.83535,26.87173
202109252330,0,23.88357,26.91262
202109260000,0,23.9318,26.95352
202109260030,0,24.01187,27.0143
202109260100,0,24.09194,27.0751
202109260130,0,24.1172,26.99062
202109260200,0,24.14248,26.90615
202109260230,0,24.13015,26.7007
202109260300,0,24.11782,26.49526
202109260330,0,24.12087,26.48562
202109260400,0,24.12393,26.47598
202109260430,0,24.01846,26.3644
202109260500,0,23.913,26.25283
202109260530,0,23.8843,26.2162
202109260600,0,23.8556,26.1796
202109260630,14.08743889,23.88723,26.3234
202109260700,28.17487778,23.91885,26.4672
202109260730,106.9249667,23.9407,26.7709
202109260800,185.6750556,23.96255,27.0746
202109260830,297.3671111,24.00698,27.50283
202109260900,409.0591667,24.05142,27.93105
202109260930,492.7620833,24.08572,28.01003
202109261000,576.465,24.12002,28.089
202109261030,651.6136111,24.25503,28.09268
202109261100,726.7622222,24.39004,28.09634
202109261130,681.0072222,23.91787,27.68264
202109261200,635.2522222,23.4457,27.26895
202109261230,682.2572222,23.66775,27.6454
202109261300,729.2622222,23.8898,28.02188
202109261330,690.1998611,23.78176,28.2538
202109261400,651.1375,23.67373,28.48574
202109261430,543.9088889,23.7051,28.6327
202109261500,436.6802778,23.73647,28.7797
202109261530,432.3727778,23.64382,28.54824
202109261600,428.0652778,23.55117,28.3168
202109261630,359.4065278,23.01833,28.2106
202109261700,290.7477778,22.4855,28.1044
202109261730,193.7995,22.36465,28.1409
202109261800,96.85121667,22.2438,28.1774
202109261830,48.970625,22.23318,28.1642
202109261900,1.09003825,22.22256,28.15103
202109261930,0.545019111,22.15286,28.08315
202109262000,0,22.08315,28.01528
202109262030,0,22.04202,27.9683
202109262100,0,22.00088,27.9213
202109262130,0,21.8644,27.8484
202109262200,0,21.72793,27.77554
202109262230,0,21.6266,27.72268
202109262300,0,21.5253,27.66982
202109262330,0,21.44973,27.5558
202109270000,0,21.37417,27.4418
202109270030,0,21.30642,27.20962
202109270100,0,21.23867,26.97744
202109270130,0,21.2078,26.8307
202109270200,0,21.1769,26.68398
202109270230,0,21.1952,26.47537
202109270300,0,21.21353,26.26675
202109270330,0,21.29458,26.09805
202109270400,0,21.37563,25.92935
202109270430,0,21.3655,25.83816
202109270500,0,21.35537,25.74697
202109270530,0,21.3777,25.67397
202109270600,0,21.40005,25.60098
202109270630,18.93057222,21.39846,25.6016
202109270700,37.86114444,21.39688,25.6022
202109270730,132.8323333,21.30825,26.0486
202109270800,227.8035278,21.21963,26.49502
202109270830,339.6124722,20.90798,26.90798
202109270900,451.4213889,20.59634,27.32095
202109270930,554.0445833,20.1171,27.6984
202109271000,656.6677778,19.63784,28.07583
202109271030,732.6620833,19.46987,28.2189
202109271100,808.6563889,19.3019,28.36196
202109271130,850.0015278,19.3567,28.54226
202109271200,891.3466667,19.41152,28.72256
202109271230,894.7338889,19.56777,28.85525
202109271300,898.1211111,19.72402,28.98794
202109271330,872.6583333,19.84683,29.06338
202109271400,847.1955556,19.96963,29.13882
202109271430,789.4320833,20.00637,29.21108
202109271500,731.6686111,20.0431,29.28335
202109271530,640.3051389,20.2067,29.2776
202109271600,548.9416667,20.37026,29.27188
202109271630,438.6345833,20.43325,29.08804
202109271700,328.3275,20.49624,28.9042
202109271730,216.9551222,20.62954,28.6459
202109271800,105.5827444,20.76284,28.3876
202109271830,53.27913889,20.8981,28.13015
202109271900,0.975541111,21.03335,27.8727
202109271930,0.487770556,21.06143,27.77908
202109272000,0,21.0895,27.68545
202109272030,0,21.06973,27.63308
202109272100,0,21.04995,27.5807
202109272130,0,21.01504,27.4971
202109272200,0,20.98013,27.41348
202109272230,0,21.06155,27.37783
202109272300,0,21.14297,27.3422
202109272330,0,21.1868,27.26528
202109280000,0,21.2306,27.18838
202109280030,0,21.3002,27.01956
202109280100,0,21.36978,26.85073
202109280130,0,21.4374,26.80117
202109280200,0,21.50503,26.7516
202109280230,0,21.55947,26.5502
202109280300,0,21.61392,26.34878
202109280330,0,21.7006,26.18398
202109280400,0,21.78726,26.0192
202109280430,0,21.7454,25.93264
202109280500,0,21.70352,25.8461
202109280530,0,21.7161,25.74526
202109280600,0,21.72866,25.64443
202109280630,15.31385417,21.73123,25.615
202109280700,30.62770833,21.7338,25.5856
202109280730,114.2671278,21.7925,26.0662
202109280800,197.9065444,21.85122,26.54678
202109280830,302.1085556,21.61648,27.02444
202109280900,406.3105556,21.38174,27.5021
202109280930,479.5277778,21.15627,27.81753
202109281000,552.745,20.9308,28.13296
202109281030,578.5943056,20.86135,28.29714
202109281100,604.4436111,20.7919,28.46133
202109281130,704.2340278,20.70388,28.58877
202109281200,804.0244444,20.61587,28.7162
202109281230,817.9022222,20.66555,28.86648
202109281300,831.78,20.71523,29.01675
202109281330,800.9356944,20.70327,28.95815
202109281400,770.0913889,20.6913,28.89956
202109281430,705.2609722,20.75833,28.8091
202109281500,640.4305556,20.82534,28.71865
202109281530,580.0416667,20.81753,28.5485
202109281600,519.6527778,20.80972,28.37832
202109281630,410.2002778,20.4744,28.33914
202109281700,300.7477778,20.13906,28.29995
202109281730,198.1875,20.24783,28.08572
202109281800,95.62720556,20.3566,27.87148
202109281830,48.15311944,20.45645,27.71584
202109281900,0.679032444,20.5563,27.5602
202109281930,0.339516222,20.53555,27.51394
202109282000,0,20.5148,27.46768
202109282030,0,20.56716,27.45962
202109282100,0,20.61953,27.45156
202109282130,0,20.6901,27.32278
202109282200,0,20.76064,27.194
202109282230,0,20.77114,27.10378
202109282300,0,20.78164,27.01357
202109282330,0,20.79666,26.71072
202109290000,0,20.81167,26.40786
202109290030,0,20.89382,26.2289
202109290100,0,20.97598,26.04995
202109290130,0,20.99648,25.97512
202109290200,0,21.017,25.9003
202109290230,0,20.96963,25.7726
202109290300,0,20.92227,25.64492
202109290330,0,20.96694,25.61794
202109290400,0,21.01162,25.59097
202109290430,0,21.26907,25.63015
202109290500,0,21.5265,25.66934
202109290530,0,21.548,25.69338
202109290600,0,21.56948,25.71743
202109290630,17.49504333,21.60842,25.7986
202109290700,34.99008611,21.64736,25.8798
202109290730,127.7841944,21.64468,26.27493
202109290800,220.5783056,21.642,26.67007
202109290830,331.6031944,21.5032,27.11477
202109290900,442.6280556,21.3644,27.55947
202109290930,547.6445833,21.07595,27.85745
202109291000,652.6611111,20.7875,28.15542
202109291030,725.3693056,20.75625,28.3472
202109291100,798.0775,20.725,28.53896
202109291130,834.0141667,20.71218,28.6481
202109291200,869.9508333,20.69937,28.75723
202109291230,880.70875,20.69827,28.73818
202109291300,891.4666667,20.69717,28.71914
202109291330,809.0138889,20.68728,28.65078
202109291400,726.5611111,20.6774,28.58242
202109291430,694.8313889,20.57253,28.506
202109291500,663.1016667,20.46768,28.4296
202109291530,578.3304167,20.3567,28.45876
202109291600,493.5591667,20.24575,28.48794
202109291630,389.2620556,20.78994,28.3273
202109291700,284.9649444,21.33413,28.16665
202109291730,187.5221389,21.3401,27.99062
202109291800,90.07932222,21.3461,27.8146
202109291830,45.28425833,21.4518,27.7139
202109291900,0.489190472,21.55752,27.61318
202109291930,0.244595236,21.61746,27.5547
202109292000,0,21.6774,27.49624
202109292030,0,21.72,27.43887
202109292100,0,21.7626,27.3815
202109292130,0,21.73293,27.3505
202109292200,0,21.70327,27.31948
202109292230,0,21.76296,27.2372
202109292300,0,21.82266,27.15493
202109292330,0,21.819,27.00222
202109300000,0,21.81533,26.8495
202109300030,0,21.88162,26.77114
202109300100,0,21.9479,26.69277
202109300130,0,21.92507,26.5264
202109300200,0,21.90225,26.36
202109300230,0,21.93313,26.31484
202109300300,0,21.964,26.26968
202109300330,0,22.00125,26.1232
202109300400,0,22.03848,25.9767
202109300430,0,21.86416,25.86843
202109300500,0,21.68984,25.76016
202109300530,0,21.73147,25.74282
202109300600,0,21.7731,25.7255
202109300630,16.78217,21.93154,25.97378
202109300700,33.56434028,22.09,26.22207
202109300730,116.2281611,22.1088,26.58938
202109300800,198.8919722,22.1276,26.9567
202109300830,309.9122222,21.91543,27.46975
202109300900,420.9325,21.70327,27.9828
202109300930,506.2622222,21.5005,28.27505
202109301000,591.5919444,21.29775,28.5673
202109301030,618.495,21.17678,28.6769
202109301100,645.3980556,21.0558,28.78652
202109301130,719.5283333,21.01235,28.89895
202109301200,793.6586111,20.9689,29.01138
202109301230,767.11375,20.94888,29.08914
202109301300,740.5688889,20.92886,29.1669
202109301330,730.6668056,20.99233,29.12832
202109301400,720.7647222,21.0558,29.08975
202109301430,708.5870833,21.10952,29.18972
202109301500,696.4094444,21.16323,29.2897
202109301530,596.2980556,21.19912,29.19937
202109301600,496.1866667,21.235,29.10903
202109301630,395.9943056,21.07363,29.09084
202109301700,295.8019444,20.91226,29.07266
202109301730,193.3282222,21.0176,28.76467
202109301800,90.85452778,21.12295,28.4567
202109301830,45.60466667,21.23623,28.24636
202109301900,0.354798722,21.3495,28.03604
202109301930,0.177399361,21.45815,27.95315
202109302000,0,21.5668,27.87026
202109302030,0,21.5839,27.85757
202109302100,0,21.60098,27.84487
202109302130,0,21.73806,27.7571
202109302200,0,21.87515,27.66934
202109302230,0,21.9943,27.6183
202109302300,0,22.11343,27.5673
202109302330,0,22.1669,27.43533
202110010000,0,22.22036,27.30337
202110010030,0,22.29727,27.16653
202110010100,0,22.37417,27.0297
202110010130,0,22.40298,26.9391
202110010200,0,22.4318,26.84854
202110010230,0,22.57913,26.7703
202110010300,0,22.72646,26.69204
202110010330,0,22.81533,26.60256
202110010400,0,22.9042,26.5131
202110010430,0,22.835,26.53213
202110010500,0,22.76577,26.55117
202110010530,0,22.8527,26.61294
202110010600,0,22.9396,26.6747
202110010630,15.19996528,23.09597,26.70168
202110010700,30.39993056,23.25234,26.72866
202110010730,108.8703722,23.36648,26.897
202110010800,187.3408167,23.4806,27.06533
202110010830,296.7452778,23.51003,27.04824
202110010900,406.1497222,23.53945,27.03115
202110010930,474.0591667,23.54397,26.97158
202110011000,541.9686111,23.5485,26.912
202110011030,597.87375,23.52212,26.80837
202110011100,653.7788889,23.49575,26.70474
202110011130,717.0097222,23.43252,26.8716
202110011200,780.2405556,23.3693,27.03848
202110011230,794.13375,23.4379,27.26882
202110011300,808.0269444,23.5065,27.49917
202110011330,715.0095833,23.58486,27.3456
202110011400,621.9922222,23.66323,27.19204
202110011430,521.9476389,23.6487,27.19326
202110011500,421.9030556,23.63418,27.19448
202110011530,406.6786111,23.3992,27.4534
202110011600,391.4541667,23.1642,27.7123
202110011630,298.86,22.74697,27.85867
202110011700,206.2658611,22.32974,28.00503
202110011730,139.2379444,22.1625,28.09463
202110011800,72.21001667,21.99526,28.18423
202110011830,36.20240833,21.84158,28.1138
202110011900,0.194798722,21.6879,28.04336
202110011930,0.097399361,21.6183,28.0325
202110012000,0,21.54873,28.02163
202110012030,0,21.53616,27.92727
202110012100,0,21.52358,27.8329
202110012130,0,21.55166,27.7621
202110012200,0,21.57974,27.6913
202110012230,0,21.65005,27.6121
202110012300,0,21.72036,27.53286
202110012330,0,21.79006,27.49465
202110020000,0,21.85977,27.45645
202110020030,0,21.9235,27.37222
202110020100,0,21.9872,27.288
202110020130,0,22.00674,27.27285
202110020200,0,22.02627,27.2577
202110020230,0,21.9933,27.23635
202110020300,0,21.96035,27.215
202110020330,0,21.94424,27.21426
202110020400,0,21.92812,27.21353
202110020430,0,21.88613,27.11416
202110020500,0,21.84414,27.0148
202110020530,0,21.85537,27.02212
202110020600,0,21.8666,27.02944
202110020630,16.63243056,21.9595,27.11697
202110020700,33.26486111,22.0524,27.2045
202110020730,124.76675,22.1553,27.41604
202110020800,216.2686389,22.2582,27.6276
202110020830,300.0079167,22.22805,27.7156
202110020900,383.7472222,22.1979,27.8036
202110020930,482.9361111,22.1835,27.8533
202110021000,582.125,22.1691,27.90298
202110021030,630.1969444,22.23953,27.91738
202110021100,678.2688889,22.30996,27.9318
202110021130,726.1256944,22.37612,28.05874
202110021200,773.9825,22.4423,28.1857
202110021230,783.1225,22.47415,28.25186
202110021300,792.2625,22.506,28.31802
202110021330,758.6018056,22.51235,28.20938
202110021400,724.9411111,22.5187,28.10073
202110021430,671.2959722,22.4789,28.24478
